URL,名称,住所,最寄駅,施工年月,市区
https://db.self-in.com/mansion/54206.html,グランフォーレ箱崎アネックス,福岡県福岡市東区箱崎1丁目2番25号,['箱崎駅より 徒歩6分'],2007年8月,福岡市東区
https://db.self-in.com/mansion/516669.html,ピュアドームエタージュ箱崎,福岡県福岡市東区箱崎1丁目5番9号,"['箱崎駅より 徒歩2分', '箱崎九大前駅より 徒歩10分']",2007年7月,福岡市東区
https://db.self-in.com/mansion/54059.html,アイランドシティヴェルデコート1区3番館,福岡県福岡市東区香椎照葉1丁目24番4号,['香椎花園前駅より 徒歩13分'],2007年6月,福岡市東区
https://db.self-in.com/mansion/740625.html,アスバ貝塚駅Ｂコート,福岡県福岡市東区箱崎7丁目6番8号,['貝塚駅より 徒歩6分'],2007年5月,福岡市東区
https://db.self-in.com/mansion/53128.html,エイリックスタイルアスバ貝塚駅,福岡県福岡市東区箱崎7丁目4053番1号,['貝塚駅より 徒歩6分'],2007年5月,福岡市東区
https://db.self-in.com/mansion/728981.html,アスバ貝塚駅Ａコート,福岡県福岡市東区箱崎7丁目6番8号,['貝塚駅より 徒歩6分'],2007年5月,福岡市東区
https://db.self-in.com/mansion/736411.html,ピュアドーム箱崎アネックス,福岡県福岡市東区箱崎3丁目1番6号,['箱崎駅より 徒歩1分'],2007年5月,福岡市東区
https://db.self-in.com/mansion/52428.html,アクロス箱崎ブライトガーデン,福岡県福岡市東区東浜1丁目9番27号,['箱崎宮前駅より 徒歩10分'],2007年5月,福岡市東区
https://db.self-in.com/mansion/721421.html,ピュアドームエルクオーレ箱崎,福岡県福岡市東区箱崎1丁目5番5号,['箱崎駅より 徒歩2分'],2007年3月,福岡市東区
https://db.self-in.com/mansion/515953.html,ピュアドーム箱崎ステーション,福岡県福岡市東区箱崎3丁目1番17号,['箱崎駅より 徒歩1分'],2007年3月,福岡市東区
https://db.self-in.com/mansion/53411.html,エンクレスト吉塚駅前,福岡県福岡市東区馬出1丁目19番22号,['吉塚駅より 徒歩4分'],2007年3月,福岡市東区
https://db.self-in.com/mansion/53125.html,アーバンパレスアネスト土井,福岡県福岡市東区土井2丁目47番2号,['土井駅より 徒歩6分'],2007年2月,福岡市東区
https://db.self-in.com/mansion/53127.html,コアマンションルネス箱崎,福岡県福岡市東区箱崎6丁目4110番20号,"['箱崎九大前駅より 徒歩3分', '箱崎駅より 徒歩12分']",2007年2月,福岡市東区
https://db.self-in.com/mansion/52378.html,ロフティ吉塚駅前弐番館,福岡県福岡市東区馬出6丁目12番42号,['吉塚駅より 徒歩3分'],2007年2月,福岡市東区
https://db.self-in.com/mansion/52429.html,アクロス箱崎ステーションプラザ,福岡県福岡市東区箱崎1丁目4番26号,"['箱崎駅より 徒歩2分', '箱崎宮前駅より 徒歩10分']",2007年2月,福岡市東区
https://db.self-in.com/mansion/711429.html,アイランドシティヴェルデコート１区１番館,福岡県福岡市東区香椎照葉1丁目3番1号,"['香椎駅より 徒歩26分', '博多駅より バス25分']",2007年1月,福岡市東区
https://db.self-in.com/mansion/53029.html,ベイパークタワーズ福岡,福岡県福岡市東区香椎浜3丁目2番3号,"['西鉄香椎駅より 徒歩23分', '西鉄バス「香椎浜３丁目」バス停より 徒歩3分', '香椎宮前駅より 徒歩22分', '西鉄千早駅より 徒歩25分', '香椎駅より バス22分', '西鉄香椎駅より バス12分']",2007年1月,福岡市東区
https://db.self-in.com/mansion/54058.html,アイランドシティアクアコート,福岡県福岡市東区香椎照葉1丁目24番4号,['西鉄香椎駅より 徒歩29分'],2007年1月,福岡市東区
https://db.self-in.com/mansion/50495.html,D’グラフォート千早ステーションレジデンス,福岡県福岡市東区千早4丁目27番1号,['千早駅より 徒歩1分'],2007年1月,福岡市東区
https://db.self-in.com/mansion/52133.html,モントーレブルー・ラ・メールFukuoka,福岡県福岡市東区西戸崎2丁目1番,['西戸崎駅より 徒歩3分'],2007年1月,福岡市東区
https://db.self-in.com/mansion/710105.html,アイランドシティヴェルデコート１区２番館,福岡県福岡市東区香椎照葉1丁目3番2号,"['アイランドシティバス停より 徒歩1分', '博多駅より バス25分']",2007年1月,福岡市東区
https://db.self-in.com/mansion/563172.html,モントーレブルー・ラ・メールFukuokaキャビン棟,福岡県福岡市東区西戸崎2丁目2番30号,['西戸崎駅より 徒歩3分'],2007年1月,福岡市東区
https://db.self-in.com/mansion/573686.html,モントーレブルー・ラ・メールFukuokaクルーズ棟,福岡県福岡市東区西戸崎2丁目1番29号,['西戸崎駅より 徒歩3分'],2007年1月,福岡市東区
https://db.self-in.com/mansion/515870.html,アイランドシティアクアコート1区6番館,福岡県福岡市東区香椎照葉1丁目2番6号,"['香椎駅より 徒歩22分', '西鉄香椎駅より 徒歩29分', '博多駅より バス25分']",2006年11月,福岡市東区
https://db.self-in.com/mansion/53129.html,コスモ和白ビューステージ,福岡県福岡市東区和白5丁目584番,['和白駅より 徒歩5分'],2006年11月,福岡市東区
https://db.self-in.com/mansion/713561.html,アイランドシティアクアコート１区５番館,福岡県福岡市東区香椎照葉1丁目2番5号,"['西鉄香椎駅より 徒歩29分', '香椎駅より 徒歩30分', 'アイランドシティ中央公園前バス停より 徒歩4分', '博多駅より バス25分']",2006年9月,福岡市東区
https://db.self-in.com/mansion/53131.html,グランフォーレ箱崎ステーションプラザ,福岡県福岡市東区筥松2丁目22番14号,['箱崎駅より 徒歩1分'],2006年9月,福岡市東区
https://db.self-in.com/mansion/50613.html,アーサー箱崎宮前,福岡県福岡市東区東浜1丁目39番,['箱崎宮前駅より 徒歩6分'],2006年9月,福岡市東区
https://db.self-in.com/mansion/50618.html,アーサー和白ディアコート,福岡県福岡市東区塩浜1丁目10番36号,"['和白駅より 徒歩12分', '香椎駅より 徒歩12分']",2006年9月,福岡市東区
https://db.self-in.com/mansion/50846.html,アンピール千早駅前通り,福岡県福岡市東区千早5丁目2番79号,"['千早駅より 徒歩6分', '香椎宮前駅より 徒歩5分']",2006年7月,福岡市東区
https://db.self-in.com/mansion/51696.html,シルフスカイガーデン,福岡県福岡市東区名島5番,"['名島駅より 徒歩5分', '西鉄千早駅より 徒歩8分']",2006年4月,福岡市東区
https://db.self-in.com/mansion/50764.html,アルバクレスタ箱崎,福岡県福岡市東区筥松1丁目10番3号,['箱崎駅より 徒歩9分'],2006年3月,福岡市東区
https://db.self-in.com/mansion/50721.html,アプローズ千早弐番館,福岡県福岡市東区千早2丁目1番2号,['千早駅より 徒歩13分'],2006年2月,福岡市東区
https://db.self-in.com/mansion/52300.html,ル・サンク香椎パークサイド,福岡県福岡市東区千早5丁目10番12号,"['香椎宮前駅より 徒歩4分', '西鉄千早駅より 徒歩8分', '香椎駅より 徒歩8分']",2006年2月,福岡市東区
https://db.self-in.com/mansion/50640.html,アーバンパレス千早ネオステージ,福岡県福岡市東区千早5番6号,"['香椎宮前駅より 徒歩2分', '西鉄千早駅より 徒歩6分']",2006年2月,福岡市東区
https://db.self-in.com/mansion/51580.html,サンリヤン箱崎九大前,福岡県福岡市東区箱崎3丁目3571番,['箱崎九大前駅より 徒歩1分'],2006年1月,福岡市東区
https://db.self-in.com/mansion/53132.html,ピュアドームスタシオン箱崎,福岡県福岡市東区筥松2丁目20番12号,['箱崎駅より 徒歩1分'],2006年1月,福岡市東区
https://db.self-in.com/mansion/516803.html,ウエストサイド箱崎,福岡県福岡市東区箱崎3丁目1番5号,"['箱崎駅より 徒歩1分', '箱崎九大前駅より 徒歩9分']",2006年1月,福岡市東区
https://db.self-in.com/mansion/52407.html,香椎浜ガーデンズ,福岡県福岡市東区香椎浜3丁目12番28号,"['西鉄香椎駅より 徒歩24分', '西鉄バス「香椎浜３丁目」バス停より 徒歩1分', '香椎駅より バス10分']",2005年10月,福岡市東区
https://db.self-in.com/mansion/713916.html,アイランドシティアクアコート１区２番館,福岡県福岡市東区香椎照葉1丁目2番2号,"['アイランドシティ中央公園停バス停より 徒歩1分', '西鉄香椎駅より 徒歩27分', '博多駅より バス25分']",2005年10月,福岡市東区
https://db.self-in.com/mansion/51961.html,フェスティオ和白パームガーデン,福岡県福岡市東区和白東1丁目19番1号,['和白駅より 徒歩9分'],2005年10月,福岡市東区
https://db.self-in.com/mansion/575265.html,アイランドシティアクアコート１区７番館,福岡県福岡市東区香椎照葉1丁目2番7号,['博多駅より バス25分'],2005年10月,福岡市東区
https://db.self-in.com/mansion/52064.html,ペルル箱崎２,福岡県福岡市東区松島1丁目33番,"['箱崎駅より 徒歩19分', '貝塚駅より 徒歩21分']",2005年9月,福岡市東区
https://db.self-in.com/mansion/50839.html,アンピール海の中道アクアヴィラ２,福岡県福岡市東区西戸崎3丁目18番34号,['西戸崎駅より 徒歩9分'],2005年9月,福岡市東区
https://db.self-in.com/mansion/52377.html,ロフティ吉塚駅前壱番館,福岡県福岡市東区馬出6丁目14番7号,"['吉塚駅より 徒歩4分', '馬出九大病院前駅より 徒歩7分', '箱崎宮前駅より 徒歩11分']",2005年9月,福岡市東区
https://db.self-in.com/mansion/515869.html,アイランドシティアクアコート1区1番館,福岡県福岡市東区香椎照葉1丁目2番1号,"['香椎駅より 徒歩22分', '西鉄香椎駅より 徒歩27分', '博多駅より バス25分']",2005年8月,福岡市東区
https://db.self-in.com/mansion/720437.html,アイランドシティアクアコート１区４番館,福岡県福岡市東区香椎照葉1丁目2番4号,"['香椎駅より 徒歩22分', 'アイランドシティ中央公園バス停より 徒歩3分', '博多駅より バス25分']",2005年8月,福岡市東区
https://db.self-in.com/mansion/714692.html,アイランドシティアクアコート１区３番館,福岡県福岡市東区香椎照葉1丁目2番3号,"['アイランドシティ中央公園前バス停より 徒歩2分', '博多駅より バス25分', '千早駅より バス10分']",2005年8月,福岡市東区
https://db.self-in.com/mansion/50720.html,アプローズ千早,福岡県福岡市東区千早2丁目1番2号,['千早駅より 徒歩9分'],2005年7月,福岡市東区
https://db.self-in.com/mansion/50598.html,アーサー香椎プレッソ,福岡県福岡市東区下原1丁目785番3号,['九産大前駅より 徒歩15分'],2005年6月,福岡市東区
https://db.self-in.com/mansion/51528.html,サントノーレ福岡東,福岡県福岡市東区名子3丁目776番1号,['土井駅より 徒歩14分'],2005年5月,福岡市東区
https://db.self-in.com/mansion/51568.html,サンリヤンアネックス貝塚,福岡県福岡市東区箱崎7丁目3544番,['貝塚駅より 徒歩10分'],2005年3月,福岡市東区
https://db.self-in.com/mansion/51586.html,サンリヤン和白６番館,福岡県福岡市東区和白5丁目1番50号,['和白駅より 徒歩7分'],2005年3月,福岡市東区
https://db.self-in.com/mansion/545194.html,ルサンク千早ツインビュー,福岡県福岡市東区名島5丁目68番23号,['西鉄千早駅より 徒歩6分'],2005年3月,福岡市東区
https://db.self-in.com/mansion/51437.html,サングレート箱崎公園東２,福岡県福岡市東区松田3丁目657番1号,['柚須駅より 徒歩17分'],2005年3月,福岡市東区
https://db.self-in.com/mansion/515862.html,サンリヤン箱崎宮前２番館,福岡県福岡市東区箱崎2丁目20番5号,"['箱崎宮前駅より 徒歩1分', '箱崎駅より 徒歩12分']",2005年2月,福岡市東区
https://db.self-in.com/mansion/50717.html,アプローズ香住ヶ丘弐番館,福岡県福岡市東区御島崎2丁目696番3号,"['香椎駅より 徒歩10分', '西鉄香椎駅より 徒歩9分']",2005年2月,福岡市東区
https://db.self-in.com/mansion/50563.html,MJR千早公園通り,福岡県福岡市東区千早5丁目30番6号,['千早駅より 徒歩4分'],2005年2月,福岡市東区
https://db.self-in.com/mansion/565909.html,モントーレ香椎南ガーデンコートクロッシング,福岡県福岡市東区八田1丁目1番19号,['土井駅より 徒歩17分'],2005年2月,福岡市東区
https://db.self-in.com/mansion/52135.html,モントーレ香椎南ガーデンコート,福岡県福岡市東区八田1丁目1番1号,"['土井駅より 徒歩14分', '香椎駅より 徒歩14分']",2005年2月,福岡市東区
https://db.self-in.com/mansion/51668.html,シティライフ箱崎駅前,福岡県福岡市東区箱崎3丁目8番35号,['箱崎駅より 徒歩3分'],2005年2月,福岡市東区
https://db.self-in.com/mansion/50637.html,アーバンパレス香椎参道ソフィールアベニュー,福岡県福岡市東区香椎1丁目2176番4号,['香椎宮前駅より 徒歩3分'],2005年1月,福岡市東区
https://db.self-in.com/mansion/50565.html,MJR筑前新宮駅前,福岡県福岡市東区和白丘1丁目21番7号,['福工大前駅より 徒歩1分'],2004年12月,福岡市東区
https://db.self-in.com/mansion/50716.html,アプローズ香住ヶ丘,福岡県福岡市東区御島崎2丁目696番3号,"['香椎駅より 徒歩10分', '西鉄香椎駅より 徒歩11分']",2004年11月,福岡市東区
https://db.self-in.com/mansion/515882.html,MJR和白丘,福岡県福岡市東区和白丘1丁目21番7号,['福工大前駅より 徒歩1分'],2004年11月,福岡市東区
https://db.self-in.com/mansion/723317.html,アプローズ香住ヶ丘海岸通り,福岡県福岡市東区御島崎2丁目20番26号,['西鉄香椎駅より 徒歩10分'],2004年11月,福岡市東区
